izq,izq_title,der,der_title,conf,supp,lift,conv
6001,"King of Comedy, The (1983)",111,Taxi Driver (1976),0.73,0.01,5.42,3.16
1944,From Here to Eternity (1953),912,Casablanca (1942),0.76,0.01,5.41,3.62
5017,"Big Heat, The (1953)",912,Casablanca (1942),0.76,0.0,5.41,3.62
937,Love in the Afternoon (1957),912,Casablanca (1942),0.76,0.0,5.41,3.61
9010,Love Me If You Dare (Jeux d'enfants) (2003),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.75,0.0,5.41,3.45
62511,"Synecdoche, New York (2008)",2997,Being John Malkovich (1999),0.74,0.0,5.4,3.28
1946,Marty (1955),912,Casablanca (1942),0.76,0.0,5.4,3.59
7564,Kwaidan (Kaidan) (1964),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.4,3.1
2612,Mildred Pierce (1945),912,Casablanca (1942),0.76,0.0,5.39,3.58
5051,Italian for Beginners (Italiensk for begyndere) (2000),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.75,0.0,5.39,3.42
4426,Kiss Me Deadly (1955),912,Casablanca (1942),0.76,0.0,5.39,3.57
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.39,3.09
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.39,3.09
3741,Badlands (1973),111,Taxi Driver (1976),0.72,0.01,5.39,3.12
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.75,0.0,5.39,3.41
3728,One False Move (1992),1617,L.A. Confidential (1997),0.79,0.0,5.39,4.08
5054,Brainstorm (1983),1200,Aliens (1986),0.76,0.0,5.39,3.56
4920,"Now, Voyager (1942)",912,Casablanca (1942),0.76,0.0,5.38,3.56
2937,"Palm Beach Story, The (1942)",912,Casablanca (1942),0.76,0.0,5.38,3.55
6643,Tokyo Story (Tôkyô monogatari) (1953),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.38,3.08
7218,"Ox-Bow Incident, The (1943)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.38,3.07
7079,"Hunchback of Notre Dame, The (1939)",912,Casablanca (1942),0.76,0.0,5.38,3.54
3794,Chuck & Buck (2000),2997,Being John Malkovich (1999),0.73,0.0,5.37,3.23
5398,Requiem for a Heavyweight (1962),912,Casablanca (1942),0.76,0.0,5.37,3.53
7792,"Parallax View, The (1974)",912,Casablanca (1942),0.76,0.0,5.37,3.53
3966,Detour (1945),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.37,3.06
5613,8 Women (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.0,5.37,3.37
7013,"Night of the Hunter, The (1955)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.01,5.37,3.06
3736,"Ace in the Hole (Big Carnival, The) (1951)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.37,3.05
6561,"Mouse That Roared, The (1959)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.37,3.05
50912,"Paris, I Love You (Paris, je t'aime) (2006)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.0,5.37,3.37
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.36,3.05
7484,Gimme Shelter (1970),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.36,3.05
4432,Sweet Smell of Success (1957),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.72,0.0,5.36,3.05
26350,"Passenger, The (Professione: reporter) (1975)",111,Taxi Driver (1976),0.72,0.0,5.36,3.08
3075,Repulsion (1965),111,Taxi Driver (1976),0.72,0.0,5.36,3.07
2202,Lifeboat (1944),912,Casablanca (1942),0.76,0.01,5.36,3.51
2935,"Lady Eve, The (1941)",912,Casablanca (1942),0.76,0.01,5.36,3.51
1068,Crossfire (1947),912,Casablanca (1942),0.75,0.0,5.36,3.51
1941,Hamlet (1948),912,Casablanca (1942),0.75,0.0,5.36,3.5
8235,Safety Last! (1923),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.36,3.04
8167,Captain Blood (1935),912,Casablanca (1942),0.75,0.0,5.35,3.5
3093,McCabe & Mrs. Miller (1971),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.35,3.04
7937,"Silence, The (Tystnaden) (1963)",111,Taxi Driver (1976),0.72,0.0,5.35,3.06
7478,Swimming to Cambodia (1987),2997,Being John Malkovich (1999),0.73,0.0,5.35,3.19
6611,Umberto D. (1952),912,Casablanca (1942),0.75,0.0,5.34,3.48
6856,Yankee Doodle Dandy (1942),912,Casablanca (1942),0.75,0.0,5.34,3.47
5475,Z (1969),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.34,3.02
6442,Belle époque (1992),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.0,5.34,3.32
948,Giant (1956),912,Casablanca (1942),0.75,0.01,5.34,3.46
7070,Red River (1948),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.33,3.0
931,Spellbound (1945),912,Casablanca (1942),0.75,0.01,5.33,3.45
3272,Bad Lieutenant (1992),111,Taxi Driver (1976),0.71,0.0,5.33,3.03
2660,"Thing from Another World, The (1951)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.33,3.0
8542,"Day at the Races, A (1937)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.33,3.0
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",912,Casablanca (1942),0.75,0.01,5.32,3.44
7939,Through a Glass Darkly (Såsom i en spegel) (1961),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.32,3.0
44694,Volver (2006),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.01,5.32,3.29
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.32,2.99
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.0,5.32,3.29
2206,Suspicion (1941),912,Casablanca (1942),0.75,0.01,5.32,3.43
7587,"Samouraï, Le (Godson, The) (1967)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.32,2.99
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",912,Casablanca (1942),0.75,0.0,5.32,3.42
3475,"Place in the Sun, A (1951)",912,Casablanca (1942),0.75,0.0,5.31,3.42
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.0,5.31,3.27
5121,Stroszek (1977),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.31,2.97
6542,"Cuckoo, The (Kukushka) (2002)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.74,0.0,5.31,3.26
5341,Lenny (1974),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.3,2.97
7206,Mon Oncle (My Uncle) (1958),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.3,2.97
25750,Sherlock Jr. (1924),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.3,2.96
3364,"Asphalt Jungle, The (1950)",912,Casablanca (1942),0.75,0.0,5.3,3.38
8197,Hiroshima Mon Amour (1959),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.29,2.95
8042,Mean Streets (1973),1213,Goodfellas (1990),0.8,0.0,5.29,4.33
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.71,0.0,5.29,2.95
3055,Felicia's Journey (1999),2997,Being John Malkovich (1999),0.72,0.0,5.29,3.09
25850,Holiday (1938),912,Casablanca (1942),0.74,0.0,5.29,3.37
3029,Nighthawks (1981),1200,Aliens (1986),0.74,0.0,5.28,3.36
3747,Jesus' Son (1999),2997,Being John Malkovich (1999),0.72,0.0,5.28,3.09
8998,That's Entertainment (1974),912,Casablanca (1942),0.74,0.0,5.28,3.36
946,To Be or Not to Be (1942),912,Casablanca (1942),0.74,0.01,5.28,3.36
3576,"Hidden, The (1987)",1200,Aliens (1986),0.74,0.0,5.28,3.36
8838,Alice Doesn't Live Here Anymore (1974),111,Taxi Driver (1976),0.71,0.0,5.28,2.96
2936,Sullivan's Travels (1941),912,Casablanca (1942),0.74,0.01,5.28,3.35
3701,Alien Nation (1988),1200,Aliens (1986),0.74,0.0,5.28,3.35
5288,"Atomic Cafe, The (1982)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.7,0.0,5.27,2.92
2377,Lifeforce (1985),1214,Alien (1979),0.86,0.0,5.26,6.12
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",111,Taxi Driver (1976),0.71,0.0,5.26,2.94
3742,Battleship Potemkin (1925),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.7,0.01,5.26,2.91
313,"Swan Princess, The (1994)",595,Beauty and the Beast (1991),0.73,0.0,5.26,3.18
8195,"Avventura, L' (Adventure, The) (1960)",111,Taxi Driver (1976),0.7,0.0,5.26,2.93
2983,"Ipcress File, The (1965)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.7,0.0,5.26,2.91
7766,Throne of Blood (Kumonosu jô) (1957),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.7,0.0,5.26,2.9
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),111,Taxi Driver (1976),0.7,0.0,5.26,2.93
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.73,0.0,5.25,3.18
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.7,0.0,5.25,2.9
3200,"Last Detail, The (1973)",111,Taxi Driver (1976),0.7,0.0,5.25,2.92
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.73,0.0,5.25,3.16
6770,My Life Without Me (2003),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.73,0.0,5.24,3.16
7071,"Woman Under the Influence, A (1974)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.7,0.0,5.24,2.89
3736,"Ace in the Hole (Big Carnival, The) (1951)",912,Casablanca (1942),0.74,0.0,5.24,3.29
5867,Thief (1981),1617,L.A. Confidential (1997),0.77,0.0,5.24,3.7
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.73,0.0,5.24,3.15
907,"Gay Divorcee, The (1934)",912,Casablanca (1942),0.74,0.0,5.24,3.28
2932,Days of Heaven (1978),111,Taxi Driver (1976),0.7,0.0,5.24,2.9
3632,Monsieur Verdoux (1947),912,Casablanca (1942),0.74,0.0,5.24,3.28
5434,"Sorry, Wrong Number (1948)",912,Casablanca (1942),0.74,0.0,5.24,3.28
943,"Ghost and Mrs. Muir, The (1947)",912,Casablanca (1942),0.74,0.01,5.24,3.28
3134,Grand Illusion (La grande illusion) (1937),912,Casablanca (1942),0.74,0.01,5.24,3.28
1943,"Greatest Show on Earth, The (1952)",912,Casablanca (1942),0.74,0.0,5.24,3.27
2940,Gilda (1946),912,Casablanca (1942),0.74,0.0,5.23,3.27
2066,Out of the Past (1947),912,Casablanca (1942),0.74,0.0,5.23,3.26
7007,"Last Boy Scout, The (1991)",1036,Die Hard (1988),0.78,0.0,5.22,3.95
7792,"Parallax View, The (1974)",111,Taxi Driver (1976),0.7,0.0,5.22,2.89
3447,"Good Earth, The (1937)",912,Casablanca (1942),0.74,0.0,5.22,3.24
5603,"Lavender Hill Mob, The (1951)",912,Casablanca (1942),0.73,0.0,5.22,3.24
6268,Raising Victor Vargas (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.72,0.0,5.21,3.11
5644,"Pride of the Yankees, The (1942)",912,Casablanca (1942),0.73,0.0,5.21,3.22
3858,Cecil B. DeMented (2000),2997,Being John Malkovich (1999),0.71,0.0,5.21,2.97
7056,"Public Enemy, The (1931)",912,Casablanca (1942),0.73,0.0,5.2,3.22
5867,Thief (1981),1213,Goodfellas (1990),0.79,0.0,5.2,4.05
1841,"Gingerbread Man, The (1998)",1617,L.A. Confidential (1997),0.76,0.0,5.19,3.59
5522,Rollerball (1975),1200,Aliens (1986),0.73,0.0,5.19,3.19
5633,Heaven (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.72,0.0,5.19,3.08
6552,Dirty Pretty Things (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.72,0.01,5.18,3.07
5298,Human Nature (2001),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.72,0.0,5.18,3.06
1934,You Can't Take It with You (1938),912,Casablanca (1942),0.73,0.0,5.18,3.18
7028,Quick Change (1990),1265,Groundhog Day (1993),0.78,0.0,5.18,3.91
1069,"Murder, My Sweet (1944)",912,Casablanca (1942),0.73,0.0,5.18,3.18
906,Gaslight (1944),912,Casablanca (1942),0.73,0.01,5.18,3.17
5680,Auto Focus (2002),2997,Being John Malkovich (1999),0.71,0.0,5.18,2.93
7323,"Good bye, Lenin! (2003)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.72,0.01,5.18,3.05
5670,Comedian (2002),2997,Being John Malkovich (1999),0.71,0.0,5.18,2.93
1370,Die Hard 2 (1990),1036,Die Hard (1988),0.78,0.04,5.17,3.8
5447,Sunshine State (2002),2997,Being John Malkovich (1999),0.7,0.0,5.16,2.91
5893,"Last Seduction, The (1994)",1617,L.A. Confidential (1997),0.76,0.0,5.16,3.52
3007,American Movie (1999),2997,Being John Malkovich (1999),0.7,0.01,5.16,2.91
950,"Thin Man, The (1934)",912,Casablanca (1942),0.73,0.01,5.16,3.15
3029,Nighthawks (1981),1036,Die Hard (1988),0.77,0.0,5.16,3.77
48082,"Science of Sleep, The (La science des rêves) (2006)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.72,0.01,5.16,3.03
2212,"Man Who Knew Too Much, The (1934)",912,Casablanca (1942),0.73,0.0,5.16,3.14
25827,Mr. Deeds Goes to Town (1936),912,Casablanca (1942),0.73,0.0,5.15,3.14
4263,Days of Wine and Roses (1962),912,Casablanca (1942),0.73,0.0,5.15,3.14
4888,Tape (2001),2997,Being John Malkovich (1999),0.7,0.0,5.15,2.9
54796,2 Days in Paris (2007),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.0,5.15,3.01
6966,Darkman (1990),1200,Aliens (1986),0.72,0.0,5.15,3.12
3096,My Man Godfrey (1957),912,Casablanca (1942),0.72,0.0,5.14,3.12
3167,Carnal Knowledge (1971),912,Casablanca (1942),0.72,0.0,5.14,3.12
930,Notorious (1946),912,Casablanca (1942),0.72,0.02,5.14,3.12
2182,"Wrong Man, The (1956)",912,Casablanca (1942),0.72,0.0,5.14,3.11
8973,Bad Education (La mala educación) (2004),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.0,5.14,3.0
935,"Band Wagon, The (1953)",912,Casablanca (1942),0.72,0.0,5.14,3.11
5074,Storytelling (2001),2997,Being John Malkovich (1999),0.7,0.0,5.14,2.88
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),912,Casablanca (1942),0.72,0.0,5.14,3.11
4055,Panic (2000),2997,Being John Malkovich (1999),0.7,0.0,5.14,2.88
4605,How to Get Ahead in Advertising (1989),2997,Being John Malkovich (1999),0.7,0.0,5.14,2.88
945,Top Hat (1935),912,Casablanca (1942),0.72,0.01,5.13,3.1
6777,Judgment at Nuremberg (1961),912,Casablanca (1942),0.72,0.0,5.13,3.1
8501,"Hitcher, The (1986)",1200,Aliens (1986),0.72,0.0,5.13,3.1
3634,Seven Days in May (1964),912,Casablanca (1942),0.72,0.0,5.13,3.1
2952,Sydney (Hard Eight) (1996),1617,L.A. Confidential (1997),0.75,0.01,5.13,3.45
25923,Great Expectations (1946),912,Casablanca (1942),0.72,0.0,5.13,3.1
87304,Beginners (2010),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.0,5.13,2.98
942,Laura (1944),912,Casablanca (1942),0.72,0.01,5.13,3.09
3097,"Shop Around the Corner, The (1940)",912,Casablanca (1942),0.72,0.01,5.13,3.09
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.01,5.13,2.98
3379,On the Beach (1959),912,Casablanca (1942),0.72,0.0,5.13,3.09
8600,Angels with Dirty Faces (1938),912,Casablanca (1942),0.72,0.0,5.12,3.09
1937,Going My Way (1944),912,Casablanca (1942),0.72,0.0,5.12,3.08
4976,Iris (2001),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.0,5.12,2.97
25777,Monkey Business (1931),912,Casablanca (1942),0.72,0.0,5.12,3.08
2939,Niagara (1953),912,Casablanca (1942),0.72,0.0,5.11,3.07
1283,High Noon (1952),912,Casablanca (1942),0.72,0.02,5.11,3.07
3217,"Star Is Born, A (1937)",912,Casablanca (1942),0.72,0.0,5.11,3.06
7121,Adam's Rib (1949),912,Casablanca (1942),0.72,0.0,5.1,3.06
27416,Jalla! Jalla! (2000),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.0,5.1,2.95
5039,Dragonslayer (1981),1200,Aliens (1986),0.72,0.0,5.1,3.05
6650,Kind Hearts and Coronets (1949),912,Casablanca (1942),0.72,0.0,5.1,3.05
3197,"Presidio, The (1988)",1036,Die Hard (1988),0.77,0.0,5.1,3.63
2208,"Lady Vanishes, The (1938)",912,Casablanca (1942),0.72,0.01,5.1,3.05
947,My Man Godfrey (1936),912,Casablanca (1942),0.72,0.01,5.1,3.05
3678,"Man with the Golden Arm, The (1955)",912,Casablanca (1942),0.72,0.0,5.09,3.04
7831,Another Thin Man (1939),912,Casablanca (1942),0.72,0.0,5.09,3.04
3789,"Pawnbroker, The (1964)",912,Casablanca (1942),0.72,0.0,5.09,3.04
2579,Following (1998),4226,Memento (2000),0.88,0.01,5.09,6.94
32031,Robots (2005),4306,Shrek (2001),0.75,0.0,5.09,3.35
2920,Children of Paradise (Les enfants du paradis) (1945),912,Casablanca (1942),0.72,0.0,5.09,3.03
1284,"Big Sleep, The (1946)",912,Casablanca (1942),0.72,0.02,5.09,3.03
5878,Talk to Her (Hable con Ella) (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.01,5.09,2.92
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.71,0.0,5.09,2.92
3365,"Searchers, The (1956)",912,Casablanca (1942),0.72,0.01,5.08,3.03
7834,After the Thin Man (1936),912,Casablanca (1942),0.72,0.0,5.08,3.02
5333,Bob le Flambeur (1955),912,Casablanca (1942),0.71,0.0,5.07,3.01
3029,Nighthawks (1981),1240,"Terminator, The (1984)",0.81,0.0,5.07,4.49
27727,Head-On (Gegen die Wand) (2004),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.7,0.0,5.07,2.91
3929,"Bank Dick, The (1940)",912,Casablanca (1942),0.71,0.0,5.07,3.01
5073,"Son's Room, The (Stanza del figlio, La) (2001)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.7,0.0,5.07,2.9
6299,"Winged Migration (Peuple migrateur, Le) (2001)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.7,0.0,5.06,2.89
8327,Dolls (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.7,0.0,5.06,2.89
4151,"Taste of Others, The (Le goût des autres) (2000)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.7,0.0,5.06,2.89
1945,On the Waterfront (1954),912,Casablanca (1942),0.71,0.02,5.06,2.99
27803,"Sea Inside, The (Mar adentro) (2004)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.7,0.01,5.06,2.89
4338,Twelve O'Clock High (1949),912,Casablanca (1942),0.71,0.0,5.06,2.99
905,It Happened One Night (1934),912,Casablanca (1942),0.71,0.02,5.05,2.98
709,Oliver & Company (1988),595,Beauty and the Beast (1991),0.7,0.0,5.05,2.87
7478,Swimming to Cambodia (1987),912,Casablanca (1942),0.71,0.0,5.05,2.97
1949,"Man for All Seasons, A (1966)",912,Casablanca (1942),0.71,0.01,5.04,2.97
3095,"Grapes of Wrath, The (1940)",912,Casablanca (1942),0.71,0.01,5.04,2.97
1783,Palmetto (1998),1617,L.A. Confidential (1997),0.74,0.0,5.04,3.29
8235,Safety Last! (1923),912,Casablanca (1942),0.71,0.0,5.04,2.97
949,East of Eden (1955),912,Casablanca (1942),0.71,0.01,5.04,2.97
971,Cat on a Hot Tin Roof (1958),912,Casablanca (1942),0.71,0.01,5.04,2.96
45431,Over the Hedge (2006),4306,Shrek (2001),0.74,0.0,5.04,3.26
5522,Rollerball (1975),1240,"Terminator, The (1984)",0.81,0.0,5.04,4.35
746,Force of Evil (1948),1617,L.A. Confidential (1997),0.74,0.0,5.03,3.27
965,"39 Steps, The (1935)",912,Casablanca (1942),0.71,0.01,5.03,2.94
2615,My Science Project (1985),1200,Aliens (1986),0.71,0.0,5.02,2.94
3272,Bad Lieutenant (1992),1089,Reservoir Dogs (1992),0.76,0.0,5.02,3.59
2184,"Trouble with Harry, The (1955)",912,Casablanca (1942),0.71,0.0,5.02,2.94
2476,Heartbreak Ridge (1986),1036,Die Hard (1988),0.75,0.0,5.02,3.45
8711,Mr. Blandings Builds His Dream House (1948),912,Casablanca (1942),0.71,0.0,5.02,2.93
548,Terminal Velocity (1994),380,True Lies (1994),0.73,0.0,5.02,3.12
5040,Conan the Destroyer (1984),1200,Aliens (1986),0.71,0.0,5.02,2.93
2373,Red Sonja (1985),1291,Indiana Jones and the Last Crusade (1989),0.81,0.0,5.02,4.39
3576,"Hidden, The (1987)",1214,Alien (1979),0.82,0.0,5.02,4.72
3871,Shane (1953),912,Casablanca (1942),0.71,0.01,5.02,2.93
7091,Horse Feathers (1932),912,Casablanca (1942),0.71,0.0,5.01,2.93
5522,Rollerball (1975),1214,Alien (1979),0.82,0.0,5.01,4.7
